	BA-Grp1	BB-Grp1	BC-Grp1	BD-Grp1	BE-Grp1	BF-Grp1	BG-Grp1	BH-Grp1	BI-Grp1	BJ-Grp1	BK-Grp1	BL-Grp1	BM-Grp1	BN-Grp1	BO-Grp1	BP-Grp1	BQ-Grp1	BR-Grp1	BS-Grp1	AA-Grp2	AB-Grp2	AC-Grp2	AD-Grp2	AE-Grp2	AF-Grp2	AG-Grp2	AH-Grp2	AI-Grp2	AJ-Grp2	AK-Grp2	AL-Grp2	AM-Grp2	AN-Grp2	AO-Grp2	AP-Grp2	AQ-Grp2	AR-Grp2	AS-Grp2
P38MAPK	-0.345293437	0.311677245	0.317093026	0.267613082	0.298342188	-0.168480841	-0.071539185	-0.275155728	-0.118301418	0.553824606	0.504033973	0.628943015	0.608156559	-0.227952997	-0.11735809	-0.080553278	-0.199451271	-0.083457179	-0.161978027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P38_pT180Y182	-1.225892668	0.128427729	0.190200463	-0.55833383	-0.603926009	-0.625868227	-0.465311511	-0.230513507	-0.020164162	-0.809898583	-0.682097463	-0.958647641	-0.797951918	-0.557513464	-0.51309002	-0.424892651	-0.454544935	-0.494927579	-0.602074312	0.00807429868422667	0.115587494444353	-0.758779981001256	-0.647552496452449	-0.728187450928002	-0.619391045726574	-0.547242378410393	-1.31833906102468	-0.668017804910813	-0.567462624561825	-0.993752370877474	-1.02315340508139	-0.61217528873555	-0.455597482473726	-0.521822155944808	-0.493808026248234	-0.627317529926291	-0.502614307113172	-0.445883459293769
P53	1.493588658	2.054235565	1.972827572	2.118920288	1.951499474	2.010616791	1.915687362	1.819459514	1.782878516	-0.232854438	0.364610903	0.025758466	0.616288472	1.100932867	0.988148303	1.202851127	0.978178671	1.152374664	1.181025129	3.52862248357822	3.32521868276379	2.94966600633452	3.19051412479815	3.37281958638286	3.03799694754353	3.17926428577665	3.52810064223951	-2.02823189811207	-2.46350934211594	-0.997915680845295	-2.03424965287888	0.965789889040387	1.06991281203576	1.16031825049111	1.13782458115985	1.20066611484367	1.11089157914012	0.923897423329497
P70S6K1	1.693533141	0.072192482	0.295486659	-0.035505192	0.291944055	-0.32233597	-0.09931168	-0.452939265	-0.081050393	0.235472475	0.417685924	-0.963647234	-0.024737008	1.22039203	1.281517996	1.227576991	0.906640517	1.008484466	1.435412546	-4.53824379993459	-4.10177405599598	-4.98794548707825	-5.20472266376718	-7.12371747942053	-6.54765478018042	-7.2073886567297	-6.2353628251225	-2.98745874737524	-2.94250722218625	-8.35467263036393	-9.06871611936407	1.43273036157185	1.11217583763388	1.18650190638434	1.04076481720656	0.950474806661942	1.479826252845	1.31028092526828
P70S6K_pT389	3.569227172	1.220601745	1.44408181	2.205899296	2.535950573	1.730345257	1.9547908	2.358895058	2.614503059	1.0191402	1.235626549	0.047477203	0.319719941	1.875419544	1.943052408	2.05398477	1.852072898	1.999249857	2.057226351	0.37945453765205	0.708668881171641	3.04213212286331	3.17607818039346	1.64584905771235	1.90764305503804	3.1019743649186	3.07101007379206	0.200035518626686	0.425159161082674	-1.0141601379138	-0.87296153558867	2.30703494177627	2.07494192498209	1.98287108539788	1.83349767363629	2.01736634938601	1.98490475099939	1.88742404359833
P90RSK_pT359S363	-0.093803057	0.119591951	0.12567879	0.163821611	0.121613586	0.430029685	0.493235612	1.387697161	1.205965583	-0.071026143	-0.111458563	-0.290985057	-0.086572672	0.167896443	0.260187299	0.308835152	0.321486243	0.229180818	0.21304414	0.169681433501056	0.11292557131307	0.0702248899982665	0.0858495136600071	1.16205701606371	0.87401442008498	3.18948536359359	3.01691760058553	-0.946237031534943	-0.849030889680318	-1.75659275375852	-1.64384906113095	0.248437053720851	0.261938426007656	0.281469816449958	0.158182862724714	0.203842574710941	0.319856446649371	0.27533996845736
PAI1	-0.946860203	2.107915603	2.56754779	2.156400725	2.735243635	-1.309102043	-1.22234729	-1.315032148	-1.425688219	-0.955565457	-1.078359827	-0.702275406	-0.717908061	0.838229193	0.92020771	1.043106511	0.573391182	0.815476081	0.878589183	3.64238167815012	4.13035091055744	3.77715944102719	4.16326686821653	-2.26778636659185	-2.39669630162326	-2.37694237505712	-2.08555629443907	-2.32761504372486	-2.0891152135456	-1.64946500617629	-1.37452261280897	0.635073234248052	0.887121674456166	0.903868923465462	0.792127791621642	0.596145503232791	0.820754258939653	1.06898170828429
PAXILLIN	0.135029247	1.378957384	1.337583041	1.17366775	1.379154188	0.136869597	0.282409968	-0.100085449	0.001651226	-0.719479481	-0.682661704	-1.284061141	-1.136015887	0.443074291	0.420877587	0.493921912	0.399157675	0.363266744	0.508992951	1.46295987652001	1.66058437301684	1.35668566846639	1.41083480877259	0.144743443864108	0.199961936385131	-0.0992644757149228	0.0150621265167563	-0.964488655435949	-0.779774646970955	-0.919890653018267	-0.55084301736294	0.601103178549634	0.434279560027957	0.523573773663155	0.40553803329632	0.35656008346701	0.453879052241863	0.455460657303694
PCNA	0.453014567	0.62675848	0.134905395	0.562142376	0.033495034	1.282428545	0.58189672	0.95031977	0.489786885	0.840332942	0.675705166	1.563479017	1.403253891	0.653626946	0.091833502	0.107727419	0.314030721	-0.070499499	-0.38397305	2.25616119708046	1.22437669094691	1.98439122447135	1.17036793086111	3.85194866726633	2.06747303951056	3.63691106883647	2.99603347585122	3.74011970567292	3.52666487820443	6.30558265313092	5.60642274192771	1.23437252506832	0.458077894113041	0.0672162555396547	0.118797879553635	0.372130838189844	0.225945830879583	-0.529422659275757
PDK1_pS241	0.22264714	-0.24259179	0.01140607	-0.253941945	0.131251714	-0.542309222	-0.31510061	-0.612373015	-0.417065103	0.120662857	0.284652628	-0.5785883	-0.360604647	-0.01980691	-0.085366707	0.102778049	0.196872917	0.072935189	0.336340161	-0.152153612422799	-0.163301371774098	-0.251869494578128	-0.357603119603563	-1.53689953995672	-1.38665604309579	-1.97372767581387	-1.57961414666865	1.64457684286472	1.5469240754173	0.170065464189776	-0.264542817368385	0.398298342250653	0.317999933572104	-0.0865292337952961	0.21473682442702	0.107533484155064	0.0878910670149082	-0.0378793763738003
PEA15	-1.015588086	-0.216189602	-0.187318543	-0.320989826	-0.231690319	-0.942585105	-0.792874654	-1.086903066	-1.024428541	-1.041733091	-1.05144268	-1.326141859	-1.131946964	-0.495635026	-0.715417525	-0.674595473	-0.540894844	-0.671448842	-0.662094735	-0.0646761482549192	0.0771140806904788	-0.0637240294842602	-0.106572240449698	-0.772710680232859	-0.968847127530792	-0.91122654362605	-0.915187605395005	-0.910803195460811	-1.06931089779451	-0.819257167695615	-1.28076373757689	-0.572298300317823	-0.54637034011171	-0.642186320957868	-0.617718304538659	-0.763466607730074	-0.522735763264132	-0.667609108397558
PI3KP110ALPHA	0.106452985	0.633657415	0.707090876	0.557563963	0.695979745	-0.028977902	0.049109821	-0.084935985	0.051776993	0.745205707	0.833538343	0.835965591	0.967300904	0.293311825	0.296263823	0.345078838	0.172345427	0.39461879	0.363688554	1.11876485815101	1.17970002863644	0.990782694625652	1.08838284626068	-0.338375394994137	-0.218975545927259	-0.300441971435173	-0.0727380689433891	1.5675966488113	1.64983353347808	1.8259875343156	1.98266531828812	-8.91390533332555e-05	0.35495267000969	0.339507022166787	0.398887662537884	0.169497838721334	0.30228320988874	0.300178853675565
PKCALPHA	-0.754249385	1.401699065	1.207887668	1.273655348	1.265417877	-0.638020633	-0.609272066	-0.65745757	-0.579516556	2.651886263	2.761991911	1.957174248	2.035962595	0.216766479	0.074646867	0.141551923	-0.092377088	-0.001195572	0.059344542	2.84287575923739	2.78067463364152	2.47465274529397	2.72698829866692	-1.05942912687669	-1.83521488028079	-1.83263336650118	-1.66344482202773	7.98442897524576	7.73758873096191	7.81791839015178	7.64983938297602	0.0688501511636494	0.126851095211574	-0.0318608683346298	0.0424705543876506	-0.000452292244521112	0.256348043925836	0.00538061805408984
PKCALPHA_pS657	-0.527629242	1.250512656	1.28065817	1.201970345	1.305686715	-0.751176393	-0.313303905	-0.702778491	-0.326891238	2.47481016	2.301634003	1.35784001	1.356830369	0.027602807	0.175920514	0.191658309	0.22589755	0.163673962	0.262162775	1.92628663743042	2.12384822890459	1.90963777368972	1.85376402487895	-1.22567789014345	-1.36945432078521	-1.49168966211647	-1.98391823265939	3.98807802077539	4.05834189412188	3.29401224697675	3.44213466691899	-0.017461378141059	0.197875805577363	0.167000706670721	0.314711766143724	0.0732076205117836	0.135001304654742	0.159118713441666
PKCDELTA_pS664	-0.405493431	-0.201031708	-0.116944879	-0.120074219	-0.058704483	-0.523627725	-0.382659737	-0.289381187	-0.34205731	1.045516786	0.884291954	0.180476535	0.020549746	-0.435312982	-0.143340982	-0.140296835	-0.267209433	-0.232998545	-0.187689876	0.184509537883586	0.288130001776687	0.191988406134249	0.0918744833375874	-1.02584214983632	-1.08998412819129	-1.04273604067213	-0.654909693489741	3.14758681573376	3.12369598294003	1.87686001224852	1.9686588501417	-0.517771516625548	-0.314092462021858	-0.199097115171553	-0.242966088025679	-0.254971116165458	-0.0397320356605658	-0.355989835954887
PR	0.735240519	-0.454044565	-0.280815833	-0.334194482	-0.316327447	-0.503460906	-0.309119446	-0.419124944	-0.338260888	-0.101485189	-0.081114158	0.359762618	0.286630944	0	0.119228854	0.195195257	-0.10192641	0.082806434	0.134782036	-0.480918804513793	-0.556221444716435	-0.666168437543539	-0.603989055038514	-0.870394002708267	-0.8524828785996	-0.948663932527436	-0.297784006556103	-0.600416996914732	-0.399443706127386	0.067309862764298	0.111459632113254	-0.0394352524519308	0.163831734418927	0.0190088324536373	0.113264695182336	-0.122101220218089	0.128000621998755	0.128081507164434
PRAS40_pT246	1.271033002	0.190974116	0.058827907	0.79603278	0.700076961	1.177411455	1.208763572	1.157556528	1.054772757	0.923984706	0.66035807	0.215879955	0.122512908	0.978257153	1.350723025	1.111595726	1.117156843	0.853464185	1.072624406	0.246859671507149	0.186846943308397	1.0092268530392	0.85541652039423	1.29950586778207	1.66355185843352	1.3922279858822	1.46775528130014	0.804334137055776	0.860324763313357	-0.211510843149018	-0.363235543795971	1.15513276165434	1.22503782910724	0.874841263704171	0.904253825278641	1.20357013644702	1.24142803344947	1.03469025001345
PTEN	0.538563757	0.164585071	0.259164621	0.135527916	0.192769794	-1.850887872	-1.742022163	-1.767217879	-1.675826486	-1.859038415	-1.68962254	-1.465325148	-1.400421442	-0.045929412	0.185996197	0.190427597	0.016103614	0.093714092	0.063864827	0.426563058182686	0.365244342303211	0.326089979355978	0.242810652355594	-6.05997113736532	-6.6033188650197	-6.16530265826876	-6.08868381244625	-6.90164010167669	-6.20351592270633	-6.99714288201752	-6.24062084318215	0.306249420771028	0.137429685636867	0.115559829881298	0.0198106325582996	0.230546749442288	-0.0118637809715404	0.012693798452788
RAD50	-0.553666747	-0.366115663	-0.405576488	-0.521774472	-0.497181161	-0.746885484	-0.61536968	-0.745918495	-0.669478685	-0.257522994	-0.402486909	-0.685941032	-0.721701719	-0.482388473	-0.514298218	-0.422587499	-0.73244553	-0.615200567	-0.447891168	-0.150666307329414	-0.284334650548376	-0.1524671898405	-0.240824254873449	-0.192386117914218	-0.493279644465496	-0.158368607061026	-0.429969279840818	0.023362331862832	0.0195607327772838	-0.0229355456317761	-0.111430581339888	-0.623391660850271	-0.524204323170808	-0.463294917097429	-0.441158507460714	-0.745559959444016	-0.44956614445288	-0.591027603374152
RAD51	0.11265346	0.356253668	0.070872905	0.415100698	0.04231358	0.178933909	-0.085069941	0.034447725	-0.165399068	0.659940211	0.42840157	0.273049179	-0.042819774	0.184161112	-0.051570611	-0.056466214	-0.022818191	-0.219905392	-0.321336324	0.74584586047064	0.410849542661693	0.267051773365716	-0.0201332685283737	0.364174687116281	-0.0711747124313906	0.0758142531749828	0.0341855313862034	1.44890235602867	1.15664096257667	0.264081640418682	0.349264537475806	0.174351595764926	0.107117734116894	0.123418514765509	-0.0809274497558485	-0.136144824382905	-0.165824654000945	-0.335574940742706
RB_pS807S811	1.223009101	2.54306745	2.385670009	2.274748798	2.313307642	0.385523261	0.461146296	0.857741809	0.855690793	4.006827468	3.736867549	1.927412881	1.972844758	1.613773665	1.54445549	1.491057795	1.430920603	1.455661766	1.565009219	1.98407349128244	2.13107222331614	2.12512220050895	2.1753461930769	0.552776036263532	0.38265173541905	0.831008798840566	0.77823391616782	3.52629657597056	3.71764154787687	2.06401424995414	2.03100065651994	1.57679283916158	1.55157289971149	1.61181978772387	1.48696646102304	1.41333621491769	1.48373808550675	1.55344508911717
S6	0.271321592	0.843428539	1.05278702	0.702679775	0.956928821	0.973851941	1.170986908	0.814790249	1.084847361	1.190609687	1.10521551	1.136215447	1.256437778	0.7464443	0.6241008	0.78319665	0.418561418	0.784544911	0.76345895	0.748107889931002	0.879754962233882	0.765437035911831	0.95135577020167	0.925275412032987	0.944578482998811	0.920991554441256	1.34684964758725	1.08025963844699	1.22798741042823	1.05293453771252	1.16403216591372	0.621907561501155	0.554612683543873	0.861195507149135	0.71664077175677	0.574149893631718	0.562127767131543	0.851580405786961
S6_pS235S236	2.192706877	1.2617197	1.191819059	1.994854764	2.142076923	2.745572013	2.784244498	3.443138131	3.42318189	1.870467632	1.827241376	-0.526116555	-0.374120061	1.537996028	1.571819743	1.64951572	1.50015744	1.628445516	1.686984769	1.19998145825659	1.15846961730632	2.21066157948733	2.22649199877414	2.76014607518928	2.79319357915114	3.44350824540702	3.80674011502562	1.98622697530453	2.03224571969972	-0.0433094439967226	-0.0214495436165215	1.5935320510726	1.54299507963659	1.61885223214552	1.60647629244373	1.61359883530006	1.4926280380316	1.7003687384425
S6_pS240S244	2.669488601	1.340340306	1.200000061	2.015680855	2.085149319	3.043727454	2.854494639	3.570671854	3.451584355	2.546083912	2.442505011	-0.175281992	0.088366607	1.847009006	1.655763439	1.661963903	1.668428731	1.646531811	1.699462069	1.53649949659559	1.43857066749924	2.51098522480295	2.28243396016365	2.832903202565	2.72476552602905	3.30795758132389	3.43544675879519	2.88446545443021	2.78000647763549	0.775729678550848	0.791096628559941	1.6705887920294	1.76693105583825	1.63572421123044	1.73971061338994	1.59702696363988	1.65951355669746	1.78025255820402
SHC_pY317	1.021831526	-0.056231204	0.148972941	0.129518277	0	0.562882991	0.550222457	1.104107484	0.997779809	-0.076180363	-0.077421867	0.148478054	0.092651425	0.359032009	0.495815471	0.445504191	0.54879789	0.426788413	0.323128858	0.619450910348458	0.467176513499962	0.366447956635555	0.117150715342776	1.12056686146033	0.929971655347611	3.62595080158467	-0.267184907223098	-0.428077746984819	-0.616654040011534	0.16708143649124	-0.0228568956272399	0.343952293598715	0.535282369676442	0.500005754516306	0.319787553923957	0.357641201685845	0.469991798020473	0.416358154176977
SMAD1	0.037328506	-0.05115709	0.11445423	-0.10286053	0.060385936	0.144608911	0.072136436	0	0.102771444	0.225023402	0.243641672	0.394822505	0.48964922	-0.155444293	-0.107142514	-0.082779475	-0.310271061	-0.112213046	0	0.0325767361402329	0.0268022136631054	-0.125254205897894	0.0820045324104513	0.307039689776646	0.0351819680224657	0.282549890650676	0.387972498634831	0.264210069259023	0.426427101210556	0.246640465877203	0.381127786459297	-0.0771551654309983	-0.0972462855328998	-0.0216801441957578	-0.0466771499303113	-0.295575180764747	-0.202634549574199	-0.104037079002085
SMAD3	-0.326986561	0.135397139	-0.047719577	0.049906037	-0.121112342	-0.184997696	-0.3299896	-0.187429926	-0.247251369	0.694316099	0.391938385	0.9808723	1.031234645	0.011153976	-0.207729057	-0.132360441	-0.001265433	-0.143467567	-0.178687872	0.498051151776433	0.437290938288896	0.249329002058567	0.37210631989133	-0.212994241167345	-0.406226541193432	-0.236400057849839	-0.0978231676472013	1.48527928319861	1.51400620427774	0.80532904625805	0.651505703188598	0.0343817824719616	-0.0371860339722601	-0.060490083018511	-0.0568145447665072	-0.287802791933614	-0.1135622407019	-0.0965006996072078
SMAD4	0.18816751	-0.193703103	-0.158600388	-0.055329671	-0.113435444	-0.473408264	-0.260096099	-0.417060733	-0.263696212	0.072854967	0.042126681	0.407980503	0.350708566	-0.190752976	-0.183569087	-0.103114827	-0.156848144	-0.179009277	-0.098979576	-0.0745734322372433	-0.104224588249931	-0.204463731734711	-0.131996725359337	-0.407239797144534	-0.413585011814042	-0.344899105494161	-0.319357864739375	0.039997239527423	0.0432200218299312	0.236205695307037	0.274555166722029	-0.291895663971599	-0.122858384243072	-0.214918253291148	-0.124097557725989	-0.139611679499108	-0.118724292754632	-0.192063719486052
SRC	-1.158442962	-0.673962298	-0.419659792	-0.521972507	-0.367881229	-0.424829318	-0.272134466	-0.549404407	-0.375893505	-0.655599095	-0.529218651	-0.449021658	-0.252899812	-0.442376194	-0.294448295	-0.158875161	-0.646477139	-0.201118019	-0.174010233	-0.562186458166592	-0.183809459476604	-0.602782170936811	-0.233937895229789	-0.739798196200838	-0.373826122744053	-0.576937164804598	0.116145321843447	-0.56092287756254	-0.268346854211228	-0.235963394657471	0.223231400091158	-0.77796524112865	-0.480520772453269	-0.307856315880584	-0.305765321473083	-0.553139267692812	-0.266751972758624	-0.00327139074162806
SRC_pY416	1.926958712	0.140051116	0.057986891	0.207646765	0.20353291	1.284259145	1.316735281	3.045794324	2.894676107	1.492833689	1.346542198	0.455920182	0.335561313	0.266501429	0.286878805	0.275291879	0.207928393	0.214308303	0.291083264	0.166731365358006	0.28599888435078	0.0847443594684466	0.174244953755614	1.18128196011176	1.31359895206399	2.18968279795761	-0.580169362260073	1.61843114430908	1.81865998535313	0.967594655574436	0.982725431997906	0.115748216399599	0.208121212499357	0.289056398421424	0.277742080791696	0.221340429113632	0.296188064509495	0.249543887664396
SRC_pY527	0.436579175	0.707646491	0.589995269	0.618968962	0.594587916	1.750473972	1.610721624	1.682911905	1.526931946	0.333613876	0.272446688	-0.774690194	-0.46587128	0.872104141	0.967687173	0.865367014	1.063207071	0.795356313	0.885637266	0.719120512359053	0.339399160083576	0.226027170897955	0.0171231644378559	3.3934287765648	3.63358085386024	3.06969717704562	2.64416243697984	-0.688785205606918	-0.719626043785463	-3.9799309155703	-3.93848137073905	0.961005463420962	0.78600420936352	1.01536040052506	0.974636304235798	0.843279786251513	0.848672207300734	0.981406070323375
STAT3_pY705	-0.730141461	-0.713140628	-0.639676952	-0.626557645	-0.6223629	-0.253861259	-0.178716805	0.520256129	0.554043596	-0.771554138	-0.92899824	-0.688890044	-0.776835891	-0.489415242	-0.495486725	-0.454283352	-0.581406628	-0.517045269	-0.565723988	-0.584612829469311	-0.483533155640113	-1.02949295818132	-0.829609264578125	0.178927007025067	0.0517539454560793	1.06712814118507	-0.231030474831602	-1.06844725530554	-1.421893784217	-1.07942288997827	-1.3165184522628	-0.815343868028501	-0.603941377981338	-0.505154659137449	-0.487992196713005	-0.47044034460232	-0.495901410196594	-0.539931215369294
STAT5ALPHA	-1.103175097	-0.672578953	-0.849418974	-0.828255099	-0.882439815	-0.398161731	-0.396363809	-0.622780412	-0.639162795	-1.762392638	-1.735322303	-1.89230825	-1.436628898	-0.155047314	-0.194557528	-0.094144447	-0.247889601	-0.253595001	-0.07146798	-0.89974766643446	-1.07592811182845	-0.830404109315581	-1.09514780244674	-0.496512435482641	-0.555520585136145	-0.501575521955746	-0.472750569812985	-2.46470632160588	-2.68418742906205	-3.3280504657637	-3.22485352967393	-0.106129635001341	-0.0867316069429924	-0.137916146417182	-0.231860841589317	-0.216445820998389	-0.25959543054012	-0.0841520245119995
STATHMIN	-0.171752055	0	0.022906755	0.011341638	0.005000648	0.694622495	0.58686896	0.501739398	0.482972824	0.987318852	0.952085785	1.394069332	1.452898261	-0.120306604	-0.248321716	-0.240883108	-0.240741106	-0.286552202	-0.297919503	-0.0203934425128813	-0.00720043734946376	-0.0203400932721454	0.102396689839847	0.410306529367291	0.44749168634179	0.356362704904954	0.522727816983217	0.726719501182798	0.802955302612846	1.21586505040435	1.22665317951126	-0.272059677527889	-0.30457191394973	-0.263021131373361	-0.157842964756318	-0.302573416001323	-0.172789525062814	-0.233925287856454
SYK	-1.227213108	-4.380091903	-4.185322214	-4.003830874	-4.18422176	-0.594493566	-0.678810127	-0.948216785	-1.004994727	-3.791952753	-3.812077956	-3.542628439	-3.673848629	-1.511320565	-1.172308342	-1.17727213	-1.410596353	-1.378558835	-1.275175421	-8.11751691297865	-7.91387104994251	-8.60919918920763	-8.1041123872913	0.669303467379865	0.31857508915356	0.237357653597017	-0.212888943705493	-7.95626701248529	-7.58291973983914	-6.98412135545395	-6.8996852475893	-1.25910468273934	-1.0788463813346	-1.3228587931926	-1.30367176745253	-1.37362962327251	-1.35288673174089	-1.49333834900686
TUBERIN	0.667024541	0.671843668	0.727613286	0.477531489	0.550089906	-0.156189655	0.088354299	-0.222726945	0.031347896	0.965838003	0.715941824	-0.180792647	-0.035428734	0.354088604	0.355101636	0.523049532	0.307207288	0.457518774	0.41152779	0.497427590293791	0.615657497444163	0.553223918989434	0.489987119510489	-0.0632410936580091	0.0666983446492778	0.0351518331060958	0.223992093644143	0.948051043589698	0.890917693887183	0.197968664792516	0.151423499560989	0.309188391659327	0.449320857619441	0.414686588174108	0.356354652716667	0.264471735886828	0.442468179495527	0.481191610107429
VEGFR2	-0.74080702	0.910593388	0.9527787	0.950507339	1.002583975	0.166585828	0.532744818	0.132201	0.392788937	-0.567194316	-0.529481147	-0.56938142	-0.299982598	-0.009155287	0.244157942	0.199409856	-0.152573089	0.173222271	0.273400619	6.20804343359066	6.41531847045472	4.98628989687979	3.73168505681336	-2.77662215796036	-0.953087547492067	-3.11517994816978	-1.03776553286811	-5.05231827122312	-5.74577005846826	-3.40001853272827	-5.30760492256887	-1.53767125726362	-0.00587993066484367	0.135235164627622	0.409846555621986	0.110625270097213	0.153042265945913	-0.0744070136278902
XRCC1	0	-0.448068707	-0.563829755	-0.448002554	-0.599417279	0.208361054	0.133103925	0.08755823	0.056330047	0.621938848	0.560047846	0.385919867	0.193058427	-0.10243379	-0.142998143	-0.107077866	-0.320025802	-0.218605685	-0.320500152	-0.22411121545235	-0.276209599586302	-0.58072808595191	-0.524598369294292	0.0906549484863527	-0.251946533838023	0.176685959302207	0.40001852728558	0.707633757239381	0.748364274397825	1.00574896028535	1.10808470978868	-0.399948573378134	-0.205774413344982	-0.178171079007138	-0.0955989489362002	-0.374751321955654	-0.116149218026057	-0.241196456729968
YAP	0.358592445	-0.026028101	0.045354801	-0.027256696	-0.016143744	0.400231839	0.568770581	0.40866409	0.449156062	-0.751293848	-0.912856634	-0.497280976	-0.562298552	0.053177129	-0.052176978	-0.042180746	-0.129075873	0.075764112	-0.034977086	0.1058286925108	0.0711395693172892	0.0343341562063915	0.0747570888301039	0.409086439266336	0.37216629193384	0.356396063057569	0.285157080867048	-0.66663108123034	-0.659532705857941	-0.286652287082166	-0.312142767588644	-0.0475519208070084	0.0281319651753596	0.0752807994222397	-0.0304737340398273	-0.14865460064267	-0.0303013527071769	-0.0234525192079254
YAP_pS127	1.033182383	0.218912298	-0.056586344	0.34508943	0.381394092	1.219539438	1.087595517	1.271530866	0.992778531	-2.799206114	-2.803733392	-2.28714799	-2.420662014	-0.203815045	-0.097037387	-0.186666599	-0.252756912	-0.27726991	-0.23203416	-0.0575940687708825	0.0844385950153374	0.232869748822346	0.383801452046754	1.14668174219784	1.38031788606212	0.901297643140937	1.21862837704316	-3.84127335665127	-3.97589868041564	-3.84682161748343	-3.81563678624674	-0.258687466693038	-0.2465512743366	-0.223985822769455	-0.254628618509712	-0.148420871840571	-0.265128291653754	-0.110865133889908
YB1	-0.100310695	0.017212748	0.118617195	-0.009036602	-0.054988367	0.163370918	0.175519528	-0.03970232	-0.041776149	0.051736048	-0.106195051	-0.429657692	-0.100915491	-0.106998682	-0.369126436	-0.088679289	-0.369211135	-0.067080862	-0.278768511	0.593236437415263	0.867885417526981	0.791924524329372	0.865296097087216	-0.232747700646247	-0.109715647754033	-0.340819660606952	-0.0880744942730166	-0.840067240836578	-0.627864236361567	-0.631554805094361	-0.604085667596812	-0.1203843398401	-0.139809875312005	-0.442055884970009	-0.22235193654974	-0.278147045250315	-0.178831665768975	-0.0186685071489567
YB1_pS102	-0.105776188	0.249200772	0.390879391	0.144400806	0.403844323	0.08361474	0.29090878	0.806916372	1.030632398	-0.14271581	-0.096813021	-0.484216426	-0.492419115	0.832911855	0.889854718	1.005953756	0.917350851	0.886126868	1.005163796	0.355142734767525	0.55822922337385	0.248220864807909	0.395091240219548	0.0217109314989464	0.154618141747938	0.758112830323021	0.797127876528203	-0.161478289703486	0.0443718345771225	-0.398394816558438	-0.228648975281254	0.673228033252074	0.865617016735849	0.981310588599332	0.911715216217722	0.960070920310668	0.820809517807301	0.997838584329128
X4EBP1_pT70	0.012219264	0.207142216	0.200773385	0.216542102	0.252018015	0.319749731	0.38598065	0.487386906	0.57671605	-0.099275589	-0.020045296	0.006769982	0.081618905	0.225688352	0.277067959	0.235468982	0.203496436	0.266706198	0.285981157	0.207805663242591	0.259647771680896	0.235215444447871	0.287750814229925	0.126909257311084	0.220889801276764	0.161806573126335	0.269714459189847	0.223881934895832	0.218772919898954	-0.220655320529986	-0.205893334634271	0.184669939898815	0.249486492495873	0.235121509492841	0.277200941233849	0.192272814182094	0.261105399086485	0.279221927508858
ARAF_pS299	0.296020003	-0.218247716	-0.341784513	0.010869548	-0.431320374	0.196893054	-0.030477176	0.238811726	-0.065033242	0.0089928	-0.067009066	0.068923098	-0.06070762	-0.055331899	-0.030827292	-0.117997336	-0.25420111	-0.152680654	-0.371175536	-0.53986776934226	-0.868942569717326	-0.902459015609031	-1.11952733182307	-0.0263357177013333	-0.210328158309951	0.0153553953346168	-0.0818707462682206	0.223045642574002	0.19873387538122	0.34161131570402	0.329315341212207	-0.438573196157889	-0.175903926762984	-0.0517948571401946	-0.151068908639972	-0.319755466602103	0.00766337395905072	-0.291354041813797
ANNEXINVII	0.005979966	-0.348629176	-0.134820102	-0.188140819	-0.143283066	-0.322605002	-0.07284501	-0.327682914	-0.197250413	-0.367817267	-0.299349319	0.131818775	0.135947654	-0.191413894	-0.157027254	-0.084000558	-0.152609447	-0.085503063	-0.080763654	-0.260952144550757	-0.262160470760657	-0.361334133102884	-0.342417015868849	-0.330279937495193	-0.28056451712643	-0.301231538478913	-0.210742894791821	-0.389698394723593	-0.365137374689269	-0.0937749190903223	-0.099022009815526	-0.224824582803704	-0.157734468968687	-0.132205953877631	-0.05297109956327	-0.192169744174935	-0.109394375321142	-0.106842228094334
ARID1A	0.225844336	0.080127857	0.268328631	0.223837816	0.247851686	0.336462697	0.580203815	0.216828758	0.556052901	0.7809733	0.912860662	0.972239747	1.189488741	-0.05056782	-0.086604585	0.12841132	-0.09081704	0.077131889	-0.015411328	0.955575362871494	0.757268452419469	0.826742700807789	0.509363539241776	1.04043336576814	1.08182950575336	0.958747663375816	0.639883116379068	2.57027588589932	2.54598662439536	3.05571381861371	2.95700939008886	-0.012887016204044	0.140996152596245	-0.0259918395946179	-0.0132937428059634	-0.0964727572864927	-0.0923067328529278	0.0492113559437565
BRAF	0.49246975	-0.809704918	-0.773340411	-0.846253875	-0.680794051	0.174454386	0.416399008	0.070793514	0.28186418	0.562912334	0.589880915	-0.086374802	0	-0.112537346	0.01508743	0.159375375	-0.079758839	-0.082165571	0.066057769	-0.490145067072454	-0.555879060454774	-0.580187033686883	-0.58616433590019	0.34235748736489	0.308593567680189	0.241746417484445	0.311365068798852	0.748735728528758	0.699301363371103	0.224008065665057	0.340204751017276	-0.0621072736591534	0.103512139794162	0.0737929994729579	-0.0804292334035488	-0.139405105529921	-0.0783781912505551	0.0869662089169054
